Date,AQS_SITE_ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,HIGH_TEMP,LOW_TEMP,AVG_TEMP
9/22/15,60750005,3,8.5,ug/m3 LC,35,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,58,61.5
9/23/15,60750005,3,6.4,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,75,55,65
9/24/15,60750005,3,2.9,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,85,60,72.5
9/25/15,60750005,3,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,58,66
9/26/15,60750005,3,3.3,ug/m3 LC,14,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,57,64
9/27/15,60750005,3,10,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,57,64
9/28/15,60750005,3,5.8,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,55,62.5
9/29/15,60750005,3,5.1,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,57,62
9/30/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,58,61.5
10/1/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,59,66.5
10/2/15,60750005,3,5.6,ug/m3 LC,23,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,76,56,66
10/3/15,60750005,3,9.9,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,55,63
10/4/15,60750005,3,8.3,ug/m3 LC,35,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,53,63
10/5/15,60750005,3,6.1,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,57,65.5
10/6/15,60750005,3,5.7,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,60,67
10/7/15,60750005,3,9.9,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,59,66
10/8/15,60750005,3,9.2,ug/m3 LC,38,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,80,58,69
10/9/15,60750005,3,2.2,ug/m3 LC,9,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,79,57,68
10/10/15,60750005,3,-1.2,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,60,65.5
10/11/15,60750005,3,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,74,58,66
10/12/15,60750005,3,8.7,ug/m3 LC,36,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,82,56,69
10/13/15,60750005,3,10.1,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,87,62,74.5
10/14/15,60750005,3,6,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,78,61,69.5
10/15/15,60750005,3,4.4,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,61,66
10/16/15,60750005,3,1.2,ug/m3 LC,5,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,60,66
10/17/15,60750005,3,-0.2,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,60,64.5
10/18/15,60750005,3,-1.1,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,60,64.5
10/19/15,60750005,3,-1.2,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,60,64
10/20/15,60750005,3,4.8,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,79,57,68
10/21/15,60750005,3,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,75,55,65
10/22/15,60750005,3,9.7,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,54,63.5
10/23/15,60750005,3,9.3,ug/m3 LC,39,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,69,55,62
10/24/15,60750005,3,11,ug/m3 LC,46,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,53,61.5
10/25/15,60750005,3,2.9,ug/m3 LC,12,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,58,64
10/26/15,60750005,3,4.7,ug/m3 LC,20,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,55,64
10/27/15,60750005,3,2.5,ug/m3 LC,10,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,58,63
10/28/15,60750005,3,0.2,ug/m3 LC,1,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,70,59,64.5
10/29/15,60750005,3,4.4,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,72,56,64
10/30/15,60750005,3,8.1,ug/m3 LC,34,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,78,53,65.5
10/31/15,60750005,3,3.6,ug/m3 LC,15,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,73,55,64
11/1/15,60750005,3,-2.6,ug/m3 LC,0,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,71,57,64
11/2/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,63,54,58.5
11/3/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,51,57.5
11/4/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,50,57
11/5/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,47,55.5
11/6/15,60750005,3,-999,ug/m3 LC,-999,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,48,57.5
11/7/15,60750005,3,8.3,ug/m3 LC,35,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,66,47,56.5
11/8/15,60750005,3,5.2,ug/m3 LC,22,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,62,49,55.5
11/9/15,60750005,3,4,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,57,47,52
11/10/15,60750005,3,6.5,ug/m3 LC,27,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,60,45,52.5
11/11/15,60750005,3,10.1,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,63,44,53.5
11/12/15,60750005,3,9.4,ug/m3 LC,39,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,63,45,54
11/13/15,60750005,3,13.6,ug/m3 LC,54,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,46,56.5
11/14/15,60750005,3,19.4,ug/m3 LC,66,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,64,46,55
11/15/15,60750005,3,4.5,ug/m3 LC,19,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,59,50,54.5
11/16/15,60750005,3,3,ug/m3 LC,13,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,60,47,53.5
11/17/15,60750005,3,4.4,ug/m3 LC,18,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,61,50,55.5
11/18/15,60750005,3,9.9,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,63,48,55.5
11/19/15,60750005,3,9.9,ug/m3 LC,41,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,48,58
11/20/15,60750005,3,7.8,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,52,60
11/21/15,60750005,3,14,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,68,49,58.5
11/22/15,60750005,3,15.3,ug/m3 LC,58,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,67,48,57.5
11/23/15,60750005,3,9.3,ug/m3 LC,39,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,58,49,53.5
11/24/15,60750005,3,6,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,58,48,53
11/25/15,60750005,3,6.3,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,54,42,48
11/26/15,60750005,3,5.1,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,53,42,47.5
11/27/15,60750005,3,5.7,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,56,42,49
11/28/15,60750005,3,5.3,ug/m3 LC,22,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,56,42,49
11/29/15,60750005,3,7,ug/m3 LC,29,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,55,37,46
11/30/15,60750005,3,14.1,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,51,38,44.5
12/1/15,60750005,3,9.7,ug/m3 LC,40,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,56,43,49.5
12/2/15,60750005,3,20.2,ug/m3 LC,68,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,58,46,52
12/3/15,60750005,3,14.2,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,59,45,52
12/4/15,60750005,3,8.8,ug/m3 LC,37,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,58,45,51.5
12/5/15,60750005,3,12.5,ug/m3 LC,52,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,56,44,50
12/6/15,60750005,3,6.2,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,61,52,56.5
12/7/15,60750005,3,11.8,ug/m3 LC,49,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,58,54,56
12/8/15,60750005,3,12.9,ug/m3 LC,53,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,60,52,56
12/9/15,60750005,3,6,ug/m3 LC,25,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,65,54,59.5
12/10/15,60750005,3,6.8,ug/m3 LC,28,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,61,51,56
12/11/15,60750005,3,7.6,ug/m3 LC,32,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,56,46,51
12/12/15,60750005,3,7.1,ug/m3 LC,30,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,57,46,51.5
12/13/15,60750005,3,3.8,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,57,48,52.5
12/14/15,60750005,3,5.7,ug/m3 LC,24,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,56,44,50
12/15/15,60750005,3,4.1,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,56,41,48.5
12/16/15,60750005,3,12.2,ug/m3 LC,51,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,55,39,47
12/17/15,60750005,3,11,ug/m3 LC,46,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,55,50,52.5
12/18/15,60750005,3,8,ug/m3 LC,33,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,59,45,52
12/19/15,60750005,3,4.1,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,55,49,52
12/20/15,60750005,3,3.9,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,54,42,48
12/21/15,60750005,3,0.2,ug/m3 LC,1,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,59,51,55
12/22/15,60750005,3,3.9,ug/m3 LC,16,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,59,51,55
12/23/15,60750005,3,8.1,ug/m3 LC,34,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,55,48,51.5
12/24/15,60750005,3,5,ug/m3 LC,21,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,53,45,49
12/25/15,60750005,3,4.1,ug/m3 LC,17,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,51,40,45.5
12/26/15,60750005,3,6.3,ug/m3 LC,26,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,52,39,45.5
12/27/15,60750005,3,12,ug/m3 LC,50,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,48,34,41
12/28/15,60750005,3,12.2,ug/m3 LC,51,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,48,41,44.5
12/29/15,60750005,3,10.1,ug/m3 LC,42,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,54,36,45
12/30/15,60750005,3,14.1,ug/m3 LC,55,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,49,40,44.5
12/31/15,60750005,3,11.3,ug/m3 LC,47,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044,51,39,45
